c18f901d-7a59-4d90-8bfc-aac44e1d5f99,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,Reimbursement,1,0,0
23cfe714-0658-45bd-8c88-cc25c2716f7c,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,Rental Income,1,0,0
2566c8a9-df4f-48c9-a5ad-9155a5d4c2dc,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,Retirement,1,0,0
b40d3f3f-2af1-4332-917f-7224e7b11a02,ff748236-9863-448b-9503-28ab3e48e578,Hair,2,0,50
51052dab-a5b3-4eda-87a8-74c7c5a8f3af,ff748236-9863-448b-9503-28ab3e48e578,Laundry,2,0,0
e745dc9d-bde7-45ae-b698-074e14de5285,ff748236-9863-448b-9503-28ab3e48e578,Skincare/Makeup,2,0,0
7a5ce984-5b1a-4c52-a46c-f9c01fbebb0f,ff748236-9863-448b-9503-28ab3e48e578,Spa & Massage,2,0,100
787481a6-ff1b-44e9-8782-9796c68be2f2,,Auto + Transportation,2,2,450
abfc0603-57f4-4cdc-ae69-d3509c847366, ,Bills + Utilities,2,39,700
ceca6857-dfb8-4cb8-b0ea-7156bc0cc40c, ,Education,2,6,200
bcf47747-6510-4840-802d-1a9900429da9, ,Entertainment,2,7,200
dbf0224e-a94c-40e0-88af-2f07ca1cedc1, ,Fees + Charges,2,24,0
83b5d02e-3700-445c-9842-1e14e70d3529, ,Food + Dining,2,22,600
666f0027-c821-4f5b-bf7b-e435849b264c, ,Gifts + Donations,2,9,100
793bb6a4-2d70-41af-b9af-ed3c81977df1, ,Health + Fitness,2,11,150
38810b0d-8a1b-44ed-b537-c19a086549a1, ,Home,2,2,1500
f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4, ,Income,1,32,
0315fbb5-e6af-4f4b-8f41-573f1e8f5414, ,Insurance,2,14,
b96f0d88-a9dc-4e55-889d-a9ac81e85ba9, ,Investments,2,30,
9a63ecd4-eef3-4ab2-8101-d2a15ccc3470, ,Kids,2,4,350
3a1eaeb6-37c7-475c-a489-118f4aaf2952, ,Loans,2,17,0
ff748236-9863-448b-9503-28ab3e48e578, ,Personal Care,2,20,175
bd213200-14b2-46d3-bb4c-22ec50a29e5f, ,Pets,2,42,50
e8e7fee4-83cc-4d88-8575-89645aa66334, ,Services,2,98,0
7d1a04ae-80d1-4a26-bed0-007849e96979, ,Shopping,2,44,1000
bb6d9961-d791-4b26-aafd-34718fc5b175, ,Taxes,2,37,0
1ce9a23e-fbcc-481f-b478-7fd792333f4c, ,Transfer,2,28,0
4cc82d0d-f392-4bc4-8e46-717019edef9f, ,Travel,2,23,200
c8b330c9-3d0f-4c5a-bb7b-82a33839431a, ,Uncategorized,2,1,0
